2019-07-29;PLWNDMB00010;PLN;8.5;2295;19.49
2019-07-29;PLAMBRA00013;PLN;16.2;1207;19.52
2019-07-29;PLWRKSR00019;PLN;2;9998;20.12
2019-07-29;PLDEKPL00032;PLN;26.7;820;21.89
2019-07-29;PLDMDVL00012;PLN;75.2;300;22.61
2019-07-29;PLHELIO00014;PLN;10.7;2226;24.62
2019-07-29;PLATMSI00016;PLN;3.68;6873;24.63
2019-07-29;PLEMLAB00018;PLN;1.8;14895;27.08
2019-07-29;PLARTPR00012;PLN;3.1;9292;28.51
2019-07-29;PLPRGNK00017;PLN;6.42;4433;28.99
2019-07-29;PLI2DVL00014;PLN;6.7;4185;29.08
2019-07-29;PLSTLSK00016;PLN;23;1289;29.64
2019-07-29;PLSKRBH00014;PLN;18.05;1703;30.58
2019-07-29;PLRNKPR00014;PLN;1.38;22180;30.66
2019-07-29;PLERPCO00017;PLN;2.75;11101;30.76
2019-07-29;PLPHRMN00011;PLN;6.5;4835;31
2019-07-29;PLBMDLB00018;PLN;0.962;33127;31.67
2019-07-29;LT0000128621;PLN;12.5;2642;33
2019-07-29;PLEUFLM00017;PLN;2.65;12563;33.07
2019-07-29;PLMRVDV00011;PLN;3.44;9541;33.31
2019-07-29;PLRELPL00014;PLN;7.1;4772;33.57
2019-07-29;PLOPNPL00013;PLN;24.9;1396;34.47
2019-07-29;PLACTIN00018;PLN;3.42;10205;35.11
2019-07-29;PLZAPUL00057;PLN;99;358;35.46
2019-07-29;PLDEBCA00016;PLN;81.8;436;35.73
2019-07-29;PLZEPAK00012;PLN;7.06;5451;38.26
2019-07-29;PLSFTWR00015;PLN;11.2;3418;38.55
2019-07-29;PLNEWAG00012;PLN;18.05;2215;39.92
2019-07-29;PLATMSA00013;PLN;9;4699;42.29
2019-07-29;PLSNKTK00019;PLN;14.64;2915;42.7
2019-07-29;PLONCTH00011;PLN;10.9;3830;42.85
2019-07-29;PLCMP0000017;PLN;68;636;43.25
2019-07-29;PLTIM0000016;PLN;8.9;5035;44.42
2019-07-29;PLMRCTR00015;PLN;6.9;6549;45.28
2019-07-29;PLBSCDO00017;PLN;33.2;1392;46.01
2019-07-29;PLINSTK00013;PLN;18.25;2534;46.61
2019-07-29;PLKRUSZ00016;PLN;42.3;1098;46.63
2019-07-29;PLBGZ0000010;PLN;70.4;666;46.87
2019-07-29;PLSTLEX00019;PLN;3.46;14511;49.26
2019-07-29;PLCMRAY00029;PLN;0.92;54733;50.96
2019-07-29;PLAB00000019;PLN;18.5;2814;51.83
2019-07-29;PLRDPOL00010;PLN;1.3;40505;51.86
2019-07-29;PLCRMNG00029;PLN;0.85;61349;52.33
2019-07-29;PLECBDZ00013;PLN;18.65;2867;53.9
2019-07-29;PLTOYA000011;PLN;5;10874;54.7
2019-07-29;PLMRVPL00016;PLN;2.195;25153;54.92
2019-07-29;PLVOTUM00016;PLN;10.1;5504;55.05
2019-07-29;PLJWC0000019;PLN;2.81;19896;56.02
2019-07-29;PLMWTRD00013;PLN;4;15357;57.04
2019-07-29;PLBOS0000019;PLN;7.88;7209;57.05
2019-07-29;PLENTER00017;PLN;35.7;1619;58.12
2019-07-29;PLVNDEX00013;PLN;8.4;6995;58.39
2019-07-29;PLPHN0000014;PLN;13.65;4349;59.1
2019-07-29;PLLUBAW00013;PLN;0.758;78301;59.15
2019-07-29;PLATTFI00018;PLN;2.37;25723;61.5
2019-07-29;PLIDEAB00013;PLN;2.28;27167;63.43
2019-07-29;PLESTHN00018;PLN;16.25;4032;65.35
2019-07-29;PLELMTL00017;PLN;1.07;60909;65.47
2019-07-29;PLCOMAR00012;PLN;179;363;65.62
2019-07-29;PLXTPL000018;PLN;138;498;70.16
2019-07-29;PLLWBGD00016;PLN;36.5;1980;71.82
2019-07-29;PLAPATR00018;PLN;23.9;3100;74.09
2019-07-29;PLTBULL00024;PLN;25.4;2979;75.79
2019-07-29;PLSELNA00010;PLN;11.9;6383;76.34
2019-07-29;PLCMPLD00016;PLN;2.21;36764;82.19
2019-07-29;PLMCIMG00012;PLN;8.74;9894;87.23
2019-07-29;CY1000031710;PLN;2.45;37099;90.16
2019-07-29;PLSUNEX00013;PLN;5.82;15879;91.56
2019-07-29;PLK2ITR00010;PLN;8.7;10540;94.58
2019-07-29;PLORBIS00014;PLN;101;935;94.81
2019-07-29;PLCTINT00018;PLN;0.98;97519;94.87
2019-07-29;PLSTLPD00017;PLN;208;463;96
2019-07-29;AU000000PDZ2;PLN;0.615;153812;96.57
2019-07-29;PLMNRTR00012;PLN;4.9;19777;96.67
2019-07-29;PLMRBUD00015;PLN;1.07;90593;97.43
2019-07-29;PLPLSEP00013;PLN;27.9;3707;102.97
2019-07-29;PLMSTPL00018;PLN;6.66;16332;106.06
2019-07-29;PLAGORA00067;PLN;12.4;8980;109.3
2019-07-29;PLPZBDT00013;PLN;2.13;51328;110.35
2019-07-29;PLBMBIT00010;PLN;18.55;6098;112.7
2019-07-29;PLCLNPH00015;PLN;46.8;2508;118.32
2019-07-29;PLBRSTR00014;PLN;1.71;68716;118.9
2019-07-29;PLBIKPT00014;PLN;17.86;6741;120.36
2019-07-29;PLRNBWT00031;PLN;25.9;5156;134.14
2019-07-29;NL0012235980;PLN;6.9;20000;137.09
2019-07-29;PLRAFAK00018;PLN;1.832;82210;150.6
2019-07-29;PLFAMUR00012;PLN;4.57;34701;159.88
2019-07-29;PLZYWIC00016;PLN;500;321;160.52
2019-07-29;PLR220000018;PLN;21.2;7640;162.54
2019-07-29;PLTRKPL00014;PLN;2.35;69374;164.15
2019-07-29;PLWELTN00012;PLN;8.4;19687;164.33
2019-07-29;PLVTLGD00010;PLN;2.47;73141;177.27
2019-07-29;PLHOLWD00017;PLN;0.962;195651;186.24
2019-07-29;PLPOLWX00026;PLN;6.35;29811;188.07
2019-07-29;PLLBT0000013;PLN;0.722;265105;188.31
2019-07-29;PLMSTSD00019;PLN;2.62;72188;191.22
2019-07-29;PLFERRO00016;PLN;13.6;14187;192.3
2019-07-29;PLCNTSL00014;PLN;1.645;119336;198.97
2019-07-29;PLGETBK00012;PLN;0.482;412753;199.11
2019-07-29;PLMSTWS00019;PLN;3.98;54241;215.89
2019-07-29;PLPCCRK00076;PLN;65.8;3306;219.85
2019-07-29;PLKETY000011;PLN;338;669;227.88
2019-07-29;PLBUDMX00013;PLN;131.6;1755;231.24
2019-07-29;LU0607203980;PLN;16.5;14667;239.56
2019-07-29;PLWRTPL00027;PLN;62.6;3937;246.2
2019-07-29;PLUNMOT00013;PLN;17.3;15247;253.5
2019-07-29;PLAMICA00010;PLN;117.2;2499;292.07
2019-07-29;PLTORPL00016;PLN;7.8;46320;358.25
2019-07-29;PLECHPS00019;PLN;4.6;79134;363.2
2019-07-29;PLGSPR000014;PLN;1.15;352324;405.51
2019-07-29;PLINTCS00010;PLN;200;2124;424.87
2019-07-29;PLFORTE00012;PLN;25;17702;443.52
2019-07-29;PLSELVT00013;PLN;61.6;7302;450.68
2019-07-29;PLLVTSF00010;PLN;33.4;14727;489.38
2019-07-29;PLTSQGM00016;PLN;124.2;4446;551.5
2019-07-29;PLPLAYW00015;PLN;186;3005;555.15
2019-07-29;PLELTBD00017;PLN;8.2;68835;575.77
2019-07-29;PLTRFRM00018;PLN;313;1931;596.29
2019-07-29;PLMDCLG00015;PLN;32.6;20417;660.21
2019-07-29;PLWAWEL00013;PLN;648;1068;688.44
2019-07-29;PLBRSZW00011;PLN;4.48;164561;736.24
2019-07-29;PLBSK0000017;PLN;192;4220;809.5
2019-07-29;PLSKTAN00010;PLN;1.66;534526;856.99
2019-07-29;PLPKPCR00011;PLN;35.4;25761;915.03
2019-07-29;PL11BTS00015;PLN;413.5;2302;957.81
2019-07-29;PLBIOTN00029;PLN;5.7;184494;1043.35
2019-07-29;PLGPW0000017;PLN;37.7;28648;1091.5
2019-07-29;PLBH00000012;PLN;53;22869;1211.62
2019-07-29;ES0105375002;PLN;40.2;31654;1272.56
2019-07-29;PLZATRM00012;PLN;45.7;28555;1300.02
2019-07-29;PLIZNS000022;PLN;0.306;5721657;1600.26
2019-07-29;PLLCCRP00017;PLN;2.75;594791;1635.98
2019-07-29;PLEURCH00011;PLN;17.52;98695;1743.1
2019-07-29;PLMBION00016;PLN;85;24483;2083.63
